Intent,Pattern,Response
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Camping equipment
More Info: https://www.agriculture.gov.au/biosecurity-trade/pests-diseases-weeds/animal/fmd
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Cardamon
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Carrot
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Cashew
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Celery
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Charcoal; wood pellets; briquettes and firewood
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 18:17:02"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Cheese
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Cherry
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Chestnut
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Cinnamon
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Citrus peel/pomander/leaf
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Cloves
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Coconut
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Coffee
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 17:08:44"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Coffee bean
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Coir peat
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2024-03-28 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Coir/Coconut fibre
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Confectionary
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2019-12-17 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Conifer foliage
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Cooked items (biscuits; breads; pastries; cakes) cheesecakes; mooncakes
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 17:10:15"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Cranberry
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Crustacean
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Culture Media/Lab Reagents
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 17:11:14"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Cut flowers
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 17:12:09"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Daily based sweets
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Dairy products
More Info: https://www.agriculture.gov.au/biosecurity-trade/pests-diseases-weeds/animal/fmdt
Last Updated: 2021-01-24 17:12:48"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Dates
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2024-03-28 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Deer products
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Dried - Herb products other than for human consumption
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2019-12-17 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Dried fruit
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2019-12-17 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Duruka/Fijian Asparagus
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Egg products
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 17:14:12"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Egg shells
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2019-12-17 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Eggs
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 17:15:14"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Etrog
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Feathers
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 17:15:54"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Fertilisers
More Info: https://www.agriculture.gov.au/import/goods/fertiliser
Last Updated: 2021-01-24 17:16:34"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Figs
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Fin fish (non-salmonidae)
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Fin fish (salmonidae)
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Firearms and weapons including BB guns and paintball markers; firearm parts; firearm accessories; firearm magazines; imitation firearms
More Info: https://www.abf.gov.au/importing-exporting-and-manufacturing/prohibited-goods/list-of-items
Last Updated: 2024-03-28 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Fish roe and caviar
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 17:17:14"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Fish viscera (including fish maw)
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2019-12-17 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Flour
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Footwear - Contaminated
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Fruit
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 17:18:57"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Ganoderma
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2024-03-28 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Garlic
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Genetic material
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2019-12-17 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Ginger
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Gingko
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Ginseng
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Glue - Animal derived
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 17:19:55"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Grains
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2019-12-17 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Grape vine
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Grapefruit
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Grapes
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Grass seed
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Ground or whole - Peppercorns and pepper
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2021-01-24 17:20:30"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Guava
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Hazelnut
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2022-09-05 00:00:00"
prohibited_items,What items are prohibited in AU?,"Restriction Type: R
Details: Heat bag/pillow
More Info: https://bicon.agriculture.gov.au/BiconWeb4.0/ImportConditions/Search/
Last Updated: 2019-12-17 00:00:00"
